"1001","1001","1002","default","2025-07-12 13:56:27","2025-07-12 13:56:29","2025-07-12 13:57:01","34","32","NORMAL_UNSPECIFIED","00c21b48-d6e4-4737-bd7f-8533a3314e01","6c05af4c-dfd6-40c1-807d-c079182b28d9","","G722","G722"
"1002","1002","1001","default","2025-07-12 14:23:36","2025-07-12 14:23:38","2025-07-12 14:24:12","36","34","NORMAL_CLEARING","e0684e94-8620-44ba-beda-7fa4dd7a0e49","56e24ba5-0305-4775-94ed-343f5a21156c","","PCMU","PCMU"
"1001","1001","1002","default","2025-07-12 14:24:23","2025-07-12 14:24:25","2025-07-12 14:24:30","7","5","NORMAL_CLEARING","ffe252f5-679f-449e-8f45-f1229e289a63","ca52590c-3ebb-4578-9508-8d4d60abfd76","","G722","G722"
"1001","1001","1002","default","2025-07-12 14:24:47","2025-07-12 14:24:49","2025-07-12 14:24:52","5","3","NORMAL_CLEARING","3ba5c922-698b-4ded-9231-fc97e59b27c4","eeea8e3e-803b-4fbc-81aa-425dbf884f8b","","G722","G722"
"1001","1001","1002","default","2025-07-12 14:24:56","2025-07-12 14:24:58","2025-07-12 14:25:09","13","11","NORMAL_CLEARING","cc33452f-5389-409e-ade5-3f61675080a7","98ae212d-0056-4211-b7b8-514c944790dd","","G722","G722"
"1002","1002","1001","default","2025-07-12 14:25:12","","2025-07-12 14:25:14","2","0","ORIGINATOR_CANCEL","a1b6ae7b-30ad-4761-b5f0-ef78e739e34f","","","PCMU","PCMU"
"1002","1002","1001","default","2025-07-12 14:25:18","","2025-07-12 14:25:25","7","0","ORIGINATOR_CANCEL","64ea3d38-143d-46ba-924e-f5539ea05960","","","PCMU","PCMU"
"1002","1002","1001","default","2025-07-12 14:25:32","2025-07-12 14:25:42","2025-07-12 14:25:51","19","9","NORMAL_CLEARING","2d4287d5-ea66-4064-9a9b-4bde132e486a","44032b3d-d0a1-47ea-963a-7b3f743330ce","","PCMU","PCMU"
"1001","1001","1002","default","2025-07-12 14:25:57","2025-07-12 14:25:59","2025-07-12 14:26:06","9","7","NORMAL_CLEARING","8f7f2db3-9ce5-4184-94d4-c9a5c984929f","0a8c5ece-b63d-4a8d-9286-9f76a499c6df","","G722","G722"
"1002","1002","1001","default","2025-07-12 14:26:08","2025-07-12 14:26:23","2025-07-12 14:26:31","23","8","NORMAL_CLEARING","227449bb-2886-4ce5-9f66-e254ad9b3330","62de305b-438e-4ac0-bb08-6739ef65749e","","PCMU","PCMU"
"1002","1002","1001","default","2025-07-12 14:26:36","2025-07-12 14:26:49","2025-07-12 14:26:55","19","6","NORMAL_CLEARING","13e55aab-153b-4dec-b8e1-113eb36afb10","b77eb435-ddb3-4fad-b69b-ef8e0ca33d19","","PCMU","PCMU"
"1002","1002","1001","default","2025-07-12 14:26:59","2025-07-12 14:27:10","2025-07-12 14:27:21","22","11","NORMAL_CLEARING","0c44001f-3259-4799-bb11-9f9336656aef","a1a10d59-cdb2-49b0-9c0b-069b76f8f99e","","PCMU","PCMU"
"1002","1002","1001","default","2025-07-12 14:30:47","2025-07-12 14:30:51","2025-07-12 14:31:02","15","11","NORMAL_CLEARING","ddbccbc7-fea5-4574-8da7-26e842eb27d8","47d58a01-583d-43e5-aec8-089b8fde3cbb","","PCMU","PCMU"
"1001","1001","voicemail","default","2025-07-12 14:31:08","","2025-07-12 14:31:09","1","0","NORMAL_CLEARING","27e98c88-de80-485f-9a3b-17165468fd06","","","G722","G722"
"1001","1001","1002","default","2025-07-12 14:31:05","2025-07-12 14:31:07","2025-07-12 14:31:09","4","2","NORMAL_CLEARING","e8b784aa-80c6-4eec-8013-5295f075bae0","ccbd4860-10e0-4709-98e6-5d78637fa765","","G722","G722"
"1001","1001","1002","default","2025-07-12 14:31:12","2025-07-12 14:31:13","2025-07-12 14:31:16","4","3","NORMAL_CLEARING","21f95fe3-8a85-4f0d-823a-0bfb8e72f32c","4ecf6eba-6347-4ad4-878e-2b6138cd44a9","","G722","G722"
"1002","1002","1001","default","2025-07-12 14:42:33","2025-07-12 14:42:35","2025-07-12 14:42:42","9","7","NORMAL_CLEARING","36d1fe38-4ed4-4b30-a48e-db3b2673e95a","db4e0010-5ff9-4b8f-ad5e-01ec408674c7","","PCMU","PCMU"
"1002","1002","1001","default","2025-07-12 14:44:32","2025-07-12 14:44:36","2025-07-12 14:46:01","89","85","NORMAL_CLEARING","4966565e-4179-4552-8f51-1467928ca777","63713bff-cd48-4b79-877c-aed829628c26","","PCMU","PCMU"
"1001","1001","1002","default","2025-07-12 14:46:21","2025-07-12 14:46:23","2025-07-12 14:46:39","18","16","NORMAL_CLEARING","dd0b08e5-3867-4dbb-8821-cc19571807cd","16742a47-a016-4671-8f29-9c0c7a4b00fc","","G722","G722"
"1001","1001","1002","default","2025-07-12 14:46:52","","2025-07-12 14:46:53","1","0","INCOMPATIBLE_DESTINATION","dc790790-1c13-43ff-b7a3-1e2ab1999e28","","","G722","G722"
"1001","1001","1002","default","2025-07-12 14:46:59","","2025-07-12 14:46:59","0","0","INCOMPATIBLE_DESTINATION","a1c43748-4c9e-4cd9-b451-8a47426f46cf","","","G722","G722"
"1001","1001","1002","default","2025-07-12 14:47:23","","2025-07-12 14:47:23","0","0","INCOMPATIBLE_DESTINATION","f1e9ed96-103a-4b0e-84a7-881aea60e12e","","","G722","G722"
"1002","1002","1001","default","2025-07-12 14:47:26","","2025-07-12 14:47:26","0","0","INCOMPATIBLE_DESTINATION","239bd055-305a-4878-bc6b-a6ef8b0df66d","","","PCMU","PCMU"
"1002","1002","1001","default","2025-07-12 14:50:07","2025-07-12 14:50:09","2025-07-12 14:50:19","12","10","NORMAL_CLEARING","2e3745d1-91ec-4ac6-bb21-5996718fcd01","d5e512bb-27eb-4bc3-8508-00201a3e4145","","PCMU","PCMU"
"1001","1001","1002","default","2025-07-12 15:08:41","2025-07-12 15:08:43","2025-07-12 15:09:10","29","27","NORMAL_CLEARING","1cbccca5-d40e-4c86-a7d7-f88c946179a5","7c308e0c-7a7c-4651-9bb2-979b575b5688","","G722","G722"
"1002","1002","1001","default","2025-07-12 15:09:40","2025-07-12 15:09:43","2025-07-12 15:09:48","8","5","NORMAL_CLEARING","d59ba29a-4e6a-4927-b580-861417ca7160","270b92c6-c221-46b1-89b2-531d27d6dc74","","PCMU","PCMU"
